Death Count,Group,Number of Records,Record ID
1385000,Soviet Civilians,1,7385
1386000,Soviet Civilians,1,7386
1387000,Soviet Civilians,1,7387
1388000,Soviet Civilians,1,7388
1389000,Soviet Civilians,1,7389
1390000,Soviet Civilians,1,7390
1391000,Soviet Civilians,1,7391
1392000,Soviet Civilians,1,7392
1393000,Soviet Civilians,1,7393
1394000,Soviet Civilians,1,7394
1395000,Soviet Civilians,1,7395
1396000,Soviet Civilians,1,7396
1397000,Soviet Civilians,1,7397
1398000,Soviet Civilians,1,7398
1399000,Soviet Civilians,1,7399
1400000,Soviet Civilians,1,7400
1401000,Soviet Civilians,1,7401
1402000,Soviet Civilians,1,7402
1403000,Soviet Civilians,1,7403
1404000,Soviet Civilians,1,7404
1405000,Soviet Civilians,1,7405
1406000,Soviet Civilians,1,7406
1407000,Soviet Civilians,1,7407
1408000,Soviet Civilians,1,7408
1409000,Soviet Civilians,1,7409
1410000,Soviet Civilians,1,7410
1411000,Soviet Civilians,1,7411
1412000,Soviet Civilians,1,7412
1413000,Soviet Civilians,1,7413
1414000,Soviet Civilians,1,7414
1415000,Soviet Civilians,1,7415
1416000,Soviet Civilians,1,7416
1417000,Soviet Civilians,1,7417
1418000,Soviet Civilians,1,7418
1419000,Soviet Civilians,1,7419
1420000,Soviet Civilians,1,7420
1421000,Soviet Civilians,1,7421
1422000,Soviet Civilians,1,7422
1423000,Soviet Civilians,1,7423
1424000,Soviet Civilians,1,7424
1425000,Soviet Civilians,1,7425
1426000,Soviet Civilians,1,7426
1427000,Soviet Civilians,1,7427
1428000,Soviet Civilians,1,7428
1429000,Soviet Civilians,1,7429
1430000,Soviet Civilians,1,7430
1431000,Soviet Civilians,1,7431
1432000,Soviet Civilians,1,7432
1433000,Soviet Civilians,1,7433
1434000,Soviet Civilians,1,7434
1435000,Soviet Civilians,1,7435
1436000,Soviet Civilians,1,7436
1437000,Soviet Civilians,1,7437
1438000,Soviet Civilians,1,7438
1439000,Soviet Civilians,1,7439
1440000,Soviet Civilians,1,7440
1441000,Soviet Civilians,1,7441
1442000,Soviet Civilians,1,7442
1443000,Soviet Civilians,1,7443
1444000,Soviet Civilians,1,7444
1445000,Soviet Civilians,1,7445
1446000,Soviet Civilians,1,7446
1447000,Soviet Civilians,1,7447
1448000,Soviet Civilians,1,7448
1449000,Soviet Civilians,1,7449
1450000,Soviet Civilians,1,7450
1451000,Soviet Civilians,1,7451
1452000,Soviet Civilians,1,7452
1453000,Soviet Civilians,1,7453
1454000,Soviet Civilians,1,7454
1455000,Soviet Civilians,1,7455
1456000,Soviet Civilians,1,7456
1457000,Soviet Civilians,1,7457
1458000,Soviet Civilians,1,7458
1459000,Soviet Civilians,1,7459
1460000,Soviet Civilians,1,7460
1461000,Soviet Civilians,1,7461
1462000,Soviet Civilians,1,7462
1463000,Soviet Civilians,1,7463
1464000,Soviet Civilians,1,7464
1465000,Soviet Civilians,1,7465
1466000,Soviet Civilians,1,7466
1467000,Soviet Civilians,1,7467
1468000,Soviet Civilians,1,7468
1469000,Soviet Civilians,1,7469
1470000,Soviet Civilians,1,7470
1471000,Soviet Civilians,1,7471
1472000,Soviet Civilians,1,7472
1473000,Soviet Civilians,1,7473
1474000,Soviet Civilians,1,7474
1475000,Soviet Civilians,1,7475
1476000,Soviet Civilians,1,7476
1477000,Soviet Civilians,1,7477
1478000,Soviet Civilians,1,7478
1479000,Soviet Civilians,1,7479
1480000,Soviet Civilians,1,7480
1481000,Soviet Civilians,1,7481
1482000,Soviet Civilians,1,7482
1483000,Soviet Civilians,1,7483
1484000,Soviet Civilians,1,7484
1485000,Soviet Civilians,1,7485
1486000,Soviet Civilians,1,7486
1487000,Soviet Civilians,1,7487
1488000,Soviet Civilians,1,7488
1489000,Soviet Civilians,1,7489
1490000,Soviet Civilians,1,7490
1491000,Soviet Civilians,1,7491
1492000,Soviet Civilians,1,7492
1493000,Soviet Civilians,1,7493
1494000,Soviet Civilians,1,7494
1495000,Soviet Civilians,1,7495
1496000,Soviet Civilians,1,7496
1497000,Soviet Civilians,1,7497
1498000,Soviet Civilians,1,7498
1499000,Soviet Civilians,1,7499
1500000,Soviet Civilians,1,7500
1501000,Soviet Civilians,1,7501
1502000,Soviet Civilians,1,7502
1503000,Soviet Civilians,1,7503
1504000,Soviet Civilians,1,7504
1505000,Soviet Civilians,1,7505
1506000,Soviet Civilians,1,7506
1507000,Soviet Civilians,1,7507
1508000,Soviet Civilians,1,7508
1509000,Soviet Civilians,1,7509
1510000,Soviet Civilians,1,7510
1511000,Soviet Civilians,1,7511
1512000,Soviet Civilians,1,7512
1513000,Soviet Civilians,1,7513
1514000,Soviet Civilians,1,7514
1515000,Soviet Civilians,1,7515
1516000,Soviet Civilians,1,7516
1517000,Soviet Civilians,1,7517
1518000,Soviet Civilians,1,7518
1519000,Soviet Civilians,1,7519
1520000,Soviet Civilians,1,7520
1521000,Soviet Civilians,1,7521
1522000,Soviet Civilians,1,7522
1523000,Soviet Civilians,1,7523
1524000,Soviet Civilians,1,7524
1525000,Soviet Civilians,1,7525
1526000,Soviet Civilians,1,7526
1527000,Soviet Civilians,1,7527
1528000,Soviet Civilians,1,7528
1529000,Soviet Civilians,1,7529
1530000,Soviet Civilians,1,7530
1531000,Soviet Civilians,1,7531
1532000,Soviet Civilians,1,7532
1533000,Soviet Civilians,1,7533
1534000,Soviet Civilians,1,7534
1535000,Soviet Civilians,1,7535
1536000,Soviet Civilians,1,7536
1537000,Soviet Civilians,1,7537
1538000,Soviet Civilians,1,7538
1539000,Soviet Civilians,1,7539
1540000,Soviet Civilians,1,7540
1541000,Soviet Civilians,1,7541
1542000,Soviet Civilians,1,7542
1543000,Soviet Civilians,1,7543
1544000,Soviet Civilians,1,7544
1545000,Soviet Civilians,1,7545
1546000,Soviet Civilians,1,7546
1547000,Soviet Civilians,1,7547
1548000,Soviet Civilians,1,7548
1549000,Soviet Civilians,1,7549
1550000,Soviet Civilians,1,7550
1551000,Soviet Civilians,1,7551
1552000,Soviet Civilians,1,7552
1553000,Soviet Civilians,1,7553
1554000,Soviet Civilians,1,7554
1555000,Soviet Civilians,1,7555
1556000,Soviet Civilians,1,7556
1557000,Soviet Civilians,1,7557
1558000,Soviet Civilians,1,7558
1559000,Soviet Civilians,1,7559
1560000,Soviet Civilians,1,7560
1561000,Soviet Civilians,1,7561
1562000,Soviet Civilians,1,7562
1563000,Soviet Civilians,1,7563
1564000,Soviet Civilians,1,7564
1565000,Soviet Civilians,1,7565
1566000,Soviet Civilians,1,7566
1567000,Soviet Civilians,1,7567
1568000,Soviet Civilians,1,7568
1569000,Soviet Civilians,1,7569
1570000,Soviet Civilians,1,7570
1571000,Soviet Civilians,1,7571
1572000,Soviet Civilians,1,7572
1573000,Soviet Civilians,1,7573
1574000,Soviet Civilians,1,7574
1575000,Soviet Civilians,1,7575
1576000,Soviet Civilians,1,7576
1577000,Soviet Civilians,1,7577
1578000,Soviet Civilians,1,7578
1579000,Soviet Civilians,1,7579
1580000,Soviet Civilians,1,7580
1581000,Soviet Civilians,1,7581
1582000,Soviet Civilians,1,7582
1583000,Soviet Civilians,1,7583
1584000,Soviet Civilians,1,7584
1585000,Soviet Civilians,1,7585
1586000,Soviet Civilians,1,7586
1587000,Soviet Civilians,1,7587
1588000,Soviet Civilians,1,7588
1589000,Soviet Civilians,1,7589
1590000,Soviet Civilians,1,7590
1591000,Soviet Civilians,1,7591
1592000,Soviet Civilians,1,7592
1593000,Soviet Civilians,1,7593
1594000,Soviet Civilians,1,7594
1595000,Soviet Civilians,1,7595
1596000,Soviet Civilians,1,7596
1597000,Soviet Civilians,1,7597
1598000,Soviet Civilians,1,7598
1599000,Soviet Civilians,1,7599
1600000,Soviet Civilians,1,7600
1601000,Soviet Civilians,1,7601
1602000,Soviet Civilians,1,7602
1603000,Soviet Civilians,1,7603
1604000,Soviet Civilians,1,7604
1605000,Soviet Civilians,1,7605
1606000,Soviet Civilians,1,7606
1607000,Soviet Civilians,1,7607
1608000,Soviet Civilians,1,7608
1609000,Soviet Civilians,1,7609
1610000,Soviet Civilians,1,7610
1611000,Soviet Civilians,1,7611
1612000,Soviet Civilians,1,7612
1613000,Soviet Civilians,1,7613
1614000,Soviet Civilians,1,7614
1615000,Soviet Civilians,1,7615
1616000,Soviet Civilians,1,7616
1617000,Soviet Civilians,1,7617
1618000,Soviet Civilians,1,7618
1619000,Soviet Civilians,1,7619
1620000,Soviet Civilians,1,7620
1621000,Soviet Civilians,1,7621
1622000,Soviet Civilians,1,7622
1623000,Soviet Civilians,1,7623
1624000,Soviet Civilians,1,7624
1625000,Soviet Civilians,1,7625
1626000,Soviet Civilians,1,7626
1627000,Soviet Civilians,1,7627
1628000,Soviet Civilians,1,7628
1629000,Soviet Civilians,1,7629
1630000,Soviet Civilians,1,7630
1631000,Soviet Civilians,1,7631
1632000,Soviet Civilians,1,7632
1633000,Soviet Civilians,1,7633
1634000,Soviet Civilians,1,7634
1635000,Soviet Civilians,1,7635
1636000,Soviet Civilians,1,7636
1637000,Soviet Civilians,1,7637
1638000,Soviet Civilians,1,7638
1639000,Soviet Civilians,1,7639
1640000,Soviet Civilians,1,7640
1641000,Soviet Civilians,1,7641
1642000,Soviet Civilians,1,7642
1643000,Soviet Civilians,1,7643
1644000,Soviet Civilians,1,7644
1645000,Soviet Civilians,1,7645
1646000,Soviet Civilians,1,7646
1647000,Soviet Civilians,1,7647
1648000,Soviet Civilians,1,7648
1649000,Soviet Civilians,1,7649
1650000,Soviet Civilians,1,7650
1651000,Soviet Civilians,1,7651
1652000,Soviet Civilians,1,7652
1653000,Soviet Civilians,1,7653
1654000,Soviet Civilians,1,7654
1655000,Soviet Civilians,1,7655
1656000,Soviet Civilians,1,7656
1657000,Soviet Civilians,1,7657
1658000,Soviet Civilians,1,7658
1659000,Soviet Civilians,1,7659
1660000,Soviet Civilians,1,7660
1661000,Soviet Civilians,1,7661
1662000,Soviet Civilians,1,7662
1663000,Soviet Civilians,1,7663
1664000,Soviet Civilians,1,7664
1665000,Soviet Civilians,1,7665
1666000,Soviet Civilians,1,7666
1667000,Soviet Civilians,1,7667
1668000,Soviet Civilians,1,7668
1669000,Soviet Civilians,1,7669
1670000,Soviet Civilians,1,7670
1671000,Soviet Civilians,1,7671
1672000,Soviet Civilians,1,7672
1673000,Soviet Civilians,1,7673
1674000,Soviet Civilians,1,7674
1675000,Soviet Civilians,1,7675
1676000,Soviet Civilians,1,7676
1677000,Soviet Civilians,1,7677
1678000,Soviet Civilians,1,7678
1679000,Soviet Civilians,1,7679
1680000,Soviet Civilians,1,7680
1681000,Soviet Civilians,1,7681
1682000,Soviet Civilians,1,7682
1683000,Soviet Civilians,1,7683
1684000,Soviet Civilians,1,7684
1685000,Soviet Civilians,1,7685
1686000,Soviet Civilians,1,7686
1687000,Soviet Civilians,1,7687
1688000,Soviet Civilians,1,7688
1689000,Soviet Civilians,1,7689
1690000,Soviet Civilians,1,7690
1691000,Soviet Civilians,1,7691
1692000,Soviet Civilians,1,7692
1693000,Soviet Civilians,1,7693
1694000,Soviet Civilians,1,7694
1695000,Soviet Civilians,1,7695
1696000,Soviet Civilians,1,7696
1697000,Soviet Civilians,1,7697
1698000,Soviet Civilians,1,7698
1699000,Soviet Civilians,1,7699
1700000,Soviet Civilians,1,7700
1701000,Soviet Civilians,1,7701
1702000,Soviet Civilians,1,7702
1703000,Soviet Civilians,1,7703
1704000,Soviet Civilians,1,7704
1705000,Soviet Civilians,1,7705
1706000,Soviet Civilians,1,7706
1707000,Soviet Civilians,1,7707
1708000,Soviet Civilians,1,7708
1709000,Soviet Civilians,1,7709
1710000,Soviet Civilians,1,7710
1711000,Soviet Civilians,1,7711
1712000,Soviet Civilians,1,7712
1713000,Soviet Civilians,1,7713
1714000,Soviet Civilians,1,7714
1715000,Soviet Civilians,1,7715
1716000,Soviet Civilians,1,7716
1717000,Soviet Civilians,1,7717
1718000,Soviet Civilians,1,7718
1719000,Soviet Civilians,1,7719
1720000,Soviet Civilians,1,7720
1721000,Soviet Civilians,1,7721
1722000,Soviet Civilians,1,7722
1723000,Soviet Civilians,1,7723
1724000,Soviet Civilians,1,7724
1725000,Soviet Civilians,1,7725
1726000,Soviet Civilians,1,7726
1727000,Soviet Civilians,1,7727
1728000,Soviet Civilians,1,7728
1729000,Soviet Civilians,1,7729
1730000,Soviet Civilians,1,7730
1731000,Soviet Civilians,1,7731
1732000,Soviet Civilians,1,7732
1733000,Soviet Civilians,1,7733
1734000,Soviet Civilians,1,7734
1735000,Soviet Civilians,1,7735
1736000,Soviet Civilians,1,7736
1737000,Soviet Civilians,1,7737
1738000,Soviet Civilians,1,7738
1739000,Soviet Civilians,1,7739
1740000,Soviet Civilians,1,7740
1741000,Soviet Civilians,1,7741
1742000,Soviet Civilians,1,7742
1743000,Soviet Civilians,1,7743
1744000,Soviet Civilians,1,7744
1745000,Soviet Civilians,1,7745
1746000,Soviet Civilians,1,7746
1747000,Soviet Civilians,1,7747
1748000,Soviet Civilians,1,7748
1749000,Soviet Civilians,1,7749
1750000,Soviet Civilians,1,7750
1751000,Soviet Civilians,1,7751
1752000,Soviet Civilians,1,7752
1753000,Soviet Civilians,1,7753
1754000,Soviet Civilians,1,7754
1755000,Soviet Civilians,1,7755
1756000,Soviet Civilians,1,7756
1757000,Soviet Civilians,1,7757
1758000,Soviet Civilians,1,7758
1759000,Soviet Civilians,1,7759
1760000,Soviet Civilians,1,7760
1761000,Soviet Civilians,1,7761
1762000,Soviet Civilians,1,7762
1763000,Soviet Civilians,1,7763
1764000,Soviet Civilians,1,7764
1765000,Soviet Civilians,1,7765
1766000,Soviet Civilians,1,7766
1767000,Soviet Civilians,1,7767
1768000,Soviet Civilians,1,7768
1769000,Soviet Civilians,1,7769
1770000,Soviet Civilians,1,7770
1771000,Soviet Civilians,1,7771
1772000,Soviet Civilians,1,7772
1773000,Soviet Civilians,1,7773
1774000,Soviet Civilians,1,7774
1775000,Soviet Civilians,1,7775
1776000,Soviet Civilians,1,7776
1777000,Soviet Civilians,1,7777
1778000,Soviet Civilians,1,7778
1779000,Soviet Civilians,1,7779
1780000,Soviet Civilians,1,7780
1781000,Soviet Civilians,1,7781
1782000,Soviet Civilians,1,7782
1783000,Soviet Civilians,1,7783
1784000,Soviet Civilians,1,7784
1785000,Soviet Civilians,1,7785
1786000,Soviet Civilians,1,7786
1787000,Soviet Civilians,1,7787
1788000,Soviet Civilians,1,7788
1789000,Soviet Civilians,1,7789
1790000,Soviet Civilians,1,7790
1791000,Soviet Civilians,1,7791
1792000,Soviet Civilians,1,7792
1793000,Soviet Civilians,1,7793
1794000,Soviet Civilians,1,7794
1795000,Soviet Civilians,1,7795
1796000,Soviet Civilians,1,7796
1797000,Soviet Civilians,1,7797
1798000,Soviet Civilians,1,7798
1799000,Soviet Civilians,1,7799
1800000,Soviet Civilians,1,7800
1801000,Soviet Civilians,1,7801
1802000,Soviet Civilians,1,7802
1803000,Soviet Civilians,1,7803
1804000,Soviet Civilians,1,7804
1805000,Soviet Civilians,1,7805
1806000,Soviet Civilians,1,7806
1807000,Soviet Civilians,1,7807
1808000,Soviet Civilians,1,7808
1809000,Soviet Civilians,1,7809
1810000,Soviet Civilians,1,7810
1811000,Soviet Civilians,1,7811
1812000,Soviet Civilians,1,7812
1813000,Soviet Civilians,1,7813
1814000,Soviet Civilians,1,7814
1815000,Soviet Civilians,1,7815
1816000,Soviet Civilians,1,7816
1817000,Soviet Civilians,1,7817
1818000,Soviet Civilians,1,7818
1819000,Soviet Civilians,1,7819
1820000,Soviet Civilians,1,7820
1821000,Soviet Civilians,1,7821
1822000,Soviet Civilians,1,7822
1823000,Soviet Civilians,1,7823
1824000,Soviet Civilians,1,7824
1825000,Soviet Civilians,1,7825
1826000,Soviet Civilians,1,7826
1827000,Soviet Civilians,1,7827
1828000,Soviet Civilians,1,7828
1829000,Soviet Civilians,1,7829
1830000,Soviet Civilians,1,7830
1831000,Soviet Civilians,1,7831
1832000,Soviet Civilians,1,7832
1833000,Soviet Civilians,1,7833
1834000,Soviet Civilians,1,7834
1835000,Soviet Civilians,1,7835
1836000,Soviet Civilians,1,7836
1837000,Soviet Civilians,1,7837
1838000,Soviet Civilians,1,7838
1839000,Soviet Civilians,1,7839
1840000,Soviet Civilians,1,7840
1841000,Soviet Civilians,1,7841
1842000,Soviet Civilians,1,7842
1843000,Soviet Civilians,1,7843
1844000,Soviet Civilians,1,7844
1845000,Soviet Civilians,1,7845
1846000,Soviet Civilians,1,7846
1847000,Soviet Civilians,1,7847
1848000,Soviet Civilians,1,7848
1849000,Soviet Civilians,1,7849
1850000,Soviet Civilians,1,7850
1851000,Soviet Civilians,1,7851
1852000,Soviet Civilians,1,7852
1853000,Soviet Civilians,1,7853
1854000,Soviet Civilians,1,7854
1855000,Soviet Civilians,1,7855
1856000,Soviet Civilians,1,7856
1857000,Soviet Civilians,1,7857
1858000,Soviet Civilians,1,7858
1859000,Soviet Civilians,1,7859
1860000,Soviet Civilians,1,7860
1861000,Soviet Civilians,1,7861
1862000,Soviet Civilians,1,7862
1863000,Soviet Civilians,1,7863
1864000,Soviet Civilians,1,7864
1865000,Soviet Civilians,1,7865
1866000,Soviet Civilians,1,7866
1867000,Soviet Civilians,1,7867
1868000,Soviet Civilians,1,7868
1869000,Soviet Civilians,1,7869
1870000,Soviet Civilians,1,7870
1871000,Soviet Civilians,1,7871
1872000,Soviet Civilians,1,7872
1873000,Soviet Civilians,1,7873
1874000,Soviet Civilians,1,7874
1875000,Soviet Civilians,1,7875
1876000,Soviet Civilians,1,7876
1877000,Soviet Civilians,1,7877
1878000,Soviet Civilians,1,7878
1879000,Soviet Civilians,1,7879
1880000,Soviet Civilians,1,7880
1881000,Soviet Civilians,1,7881
1882000,Soviet Civilians,1,7882
1883000,Soviet Civilians,1,7883
1884000,Soviet Civilians,1,7884
1885000,Soviet Civilians,1,7885
1886000,Soviet Civilians,1,7886
1887000,Soviet Civilians,1,7887
1888000,Soviet Civilians,1,7888
1889000,Soviet Civilians,1,7889
1890000,Soviet Civilians,1,7890
1891000,Soviet Civilians,1,7891
1892000,Soviet Civilians,1,7892
1893000,Soviet Civilians,1,7893
1894000,Soviet Civilians,1,7894
1895000,Soviet Civilians,1,7895
1896000,Soviet Civilians,1,7896
1897000,Soviet Civilians,1,7897
1898000,Soviet Civilians,1,7898
1899000,Soviet Civilians,1,7899
1900000,Soviet Civilians,1,7900
1901000,Soviet Civilians,1,7901
1902000,Soviet Civilians,1,7902
1903000,Soviet Civilians,1,7903
1904000,Soviet Civilians,1,7904
1905000,Soviet Civilians,1,7905
1906000,Soviet Civilians,1,7906
1907000,Soviet Civilians,1,7907
1908000,Soviet Civilians,1,7908
1909000,Soviet Civilians,1,7909
1910000,Soviet Civilians,1,7910
1911000,Soviet Civilians,1,7911
1912000,Soviet Civilians,1,7912
1913000,Soviet Civilians,1,7913
1914000,Soviet Civilians,1,7914
1915000,Soviet Civilians,1,7915
1916000,Soviet Civilians,1,7916
1917000,Soviet Civilians,1,7917
1918000,Soviet Civilians,1,7918
1919000,Soviet Civilians,1,7919
1920000,Soviet Civilians,1,7920
1921000,Soviet Civilians,1,7921
1922000,Soviet Civilians,1,7922
1923000,Soviet Civilians,1,7923
1924000,Soviet Civilians,1,7924
1925000,Soviet Civilians,1,7925
1926000,Soviet Civilians,1,7926
1927000,Soviet Civilians,1,7927
1928000,Soviet Civilians,1,7928
1929000,Soviet Civilians,1,7929
1930000,Soviet Civilians,1,7930
1931000,Soviet Civilians,1,7931
1932000,Soviet Civilians,1,7932
1933000,Soviet Civilians,1,7933
1934000,Soviet Civilians,1,7934
1935000,Soviet Civilians,1,7935
1936000,Soviet Civilians,1,7936
1937000,Soviet Civilians,1,7937
1938000,Soviet Civilians,1,7938
1939000,Soviet Civilians,1,7939
1940000,Soviet Civilians,1,7940
1941000,Soviet Civilians,1,7941
1942000,Soviet Civilians,1,7942
1943000,Soviet Civilians,1,7943
1944000,Soviet Civilians,1,7944
1945000,Soviet Civilians,1,7945
1946000,Soviet Civilians,1,7946
1947000,Soviet Civilians,1,7947
1948000,Soviet Civilians,1,7948
1949000,Soviet Civilians,1,7949
1950000,Soviet Civilians,1,7950
1951000,Soviet Civilians,1,7951
1952000,Soviet Civilians,1,7952
1953000,Soviet Civilians,1,7953
1954000,Soviet Civilians,1,7954
1955000,Soviet Civilians,1,7955
1956000,Soviet Civilians,1,7956
1957000,Soviet Civilians,1,7957
1958000,Soviet Civilians,1,7958
1959000,Soviet Civilians,1,7959
1960000,Soviet Civilians,1,7960
1961000,Soviet Civilians,1,7961
1962000,Soviet Civilians,1,7962
1963000,Soviet Civilians,1,7963
1964000,Soviet Civilians,1,7964
1965000,Soviet Civilians,1,7965
1966000,Soviet Civilians,1,7966
1967000,Soviet Civilians,1,7967
1968000,Soviet Civilians,1,7968
1969000,Soviet Civilians,1,7969
1970000,Soviet Civilians,1,7970
1971000,Soviet Civilians,1,7971
1972000,Soviet Civilians,1,7972
1973000,Soviet Civilians,1,7973
1974000,Soviet Civilians,1,7974
1975000,Soviet Civilians,1,7975
1976000,Soviet Civilians,1,7976
1977000,Soviet Civilians,1,7977
1978000,Soviet Civilians,1,7978
1979000,Soviet Civilians,1,7979
1980000,Soviet Civilians,1,7980
1981000,Soviet Civilians,1,7981
1982000,Soviet Civilians,1,7982
1983000,Soviet Civilians,1,7983
1984000,Soviet Civilians,1,7984
1985000,Soviet Civilians,1,7985
1986000,Soviet Civilians,1,7986
1987000,Soviet Civilians,1,7987
1988000,Soviet Civilians,1,7988
1989000,Soviet Civilians,1,7989
1990000,Soviet Civilians,1,7990
1991000,Soviet Civilians,1,7991
1992000,Soviet Civilians,1,7992
1993000,Soviet Civilians,1,7993
1994000,Soviet Civilians,1,7994
1995000,Soviet Civilians,1,7995
1996000,Soviet Civilians,1,7996
1997000,Soviet Civilians,1,7997
1998000,Soviet Civilians,1,7998
1999000,Soviet Civilians,1,7999
2000000,Soviet Civilians,1,8000
2001000,Soviet Civilians,1,8001
2002000,Soviet Civilians,1,8002
2003000,Soviet Civilians,1,8003
2004000,Soviet Civilians,1,8004
2005000,Soviet Civilians,1,8005
2006000,Soviet Civilians,1,8006
2007000,Soviet Civilians,1,8007
2008000,Soviet Civilians,1,8008
2009000,Soviet Civilians,1,8009
2010000,Soviet Civilians,1,8010
2011000,Soviet Civilians,1,8011
2012000,Soviet Civilians,1,8012
2013000,Soviet Civilians,1,8013
2014000,Soviet Civilians,1,8014
2015000,Soviet Civilians,1,8015
2016000,Soviet Civilians,1,8016
2017000,Soviet Civilians,1,8017
2018000,Soviet Civilians,1,8018
2019000,Soviet Civilians,1,8019
2020000,Soviet Civilians,1,8020
2021000,Soviet Civilians,1,8021
2022000,Soviet Civilians,1,8022
2023000,Soviet Civilians,1,8023
2024000,Soviet Civilians,1,8024
2025000,Soviet Civilians,1,8025
2026000,Soviet Civilians,1,8026
2027000,Soviet Civilians,1,8027
2028000,Soviet Civilians,1,8028
2029000,Soviet Civilians,1,8029
2030000,Soviet Civilians,1,8030
2031000,Soviet Civilians,1,8031
2032000,Soviet Civilians,1,8032
2033000,Soviet Civilians,1,8033
2034000,Soviet Civilians,1,8034
2035000,Soviet Civilians,1,8035
2036000,Soviet Civilians,1,8036
2037000,Soviet Civilians,1,8037
2038000,Soviet Civilians,1,8038
2039000,Soviet Civilians,1,8039
2040000,Soviet Civilians,1,8040
2041000,Soviet Civilians,1,8041
2042000,Soviet Civilians,1,8042
2043000,Soviet Civilians,1,8043
2044000,Soviet Civilians,1,8044
2045000,Soviet Civilians,1,8045
2046000,Soviet Civilians,1,8046
2047000,Soviet Civilians,1,8047
2048000,Soviet Civilians,1,8048
2049000,Soviet Civilians,1,8049
2050000,Soviet Civilians,1,8050
2051000,Soviet Civilians,1,8051
2052000,Soviet Civilians,1,8052
2053000,Soviet Civilians,1,8053
2054000,Soviet Civilians,1,8054
2055000,Soviet Civilians,1,8055
2056000,Soviet Civilians,1,8056
2057000,Soviet Civilians,1,8057
2058000,Soviet Civilians,1,8058
2059000,Soviet Civilians,1,8059
2060000,Soviet Civilians,1,8060
2061000,Soviet Civilians,1,8061
2062000,Soviet Civilians,1,8062
2063000,Soviet Civilians,1,8063
2064000,Soviet Civilians,1,8064
2065000,Soviet Civilians,1,8065
2066000,Soviet Civilians,1,8066
2067000,Soviet Civilians,1,8067
2068000,Soviet Civilians,1,8068
2069000,Soviet Civilians,1,8069
2070000,Soviet Civilians,1,8070
2071000,Soviet Civilians,1,8071
2072000,Soviet Civilians,1,8072
2073000,Soviet Civilians,1,8073
2074000,Soviet Civilians,1,8074
2075000,Soviet Civilians,1,8075
2076000,Soviet Civilians,1,8076
2077000,Soviet Civilians,1,8077
2078000,Soviet Civilians,1,8078
2079000,Soviet Civilians,1,8079
2080000,Soviet Civilians,1,8080
2081000,Soviet Civilians,1,8081
2082000,Soviet Civilians,1,8082
2083000,Soviet Civilians,1,8083
2084000,Soviet Civilians,1,8084
2085000,Soviet Civilians,1,8085
2086000,Soviet Civilians,1,8086
2087000,Soviet Civilians,1,8087
2088000,Soviet Civilians,1,8088
2089000,Soviet Civilians,1,8089
2090000,Soviet Civilians,1,8090
2091000,Soviet Civilians,1,8091
2092000,Soviet Civilians,1,8092
2093000,Soviet Civilians,1,8093
2094000,Soviet Civilians,1,8094
2095000,Soviet Civilians,1,8095
2096000,Soviet Civilians,1,8096
2097000,Soviet Civilians,1,8097
2098000,Soviet Civilians,1,8098
2099000,Soviet Civilians,1,8099
2100000,Soviet Civilians,1,8100
2101000,Soviet Civilians,1,8101
2102000,Soviet Civilians,1,8102
2103000,Soviet Civilians,1,8103
2104000,Soviet Civilians,1,8104
2105000,Soviet Civilians,1,8105
2106000,Soviet Civilians,1,8106
2107000,Soviet Civilians,1,8107
2108000,Soviet Civilians,1,8108
2109000,Soviet Civilians,1,8109
2110000,Soviet Civilians,1,8110
2111000,Soviet Civilians,1,8111
2112000,Soviet Civilians,1,8112
2113000,Soviet Civilians,1,8113
2114000,Soviet Civilians,1,8114
2115000,Soviet Civilians,1,8115
2116000,Soviet Civilians,1,8116
2117000,Soviet Civilians,1,8117
2118000,Soviet Civilians,1,8118
2119000,Soviet Civilians,1,8119
2120000,Soviet Civilians,1,8120
2121000,Soviet Civilians,1,8121
2122000,Soviet Civilians,1,8122
2123000,Soviet Civilians,1,8123
2124000,Soviet Civilians,1,8124
2125000,Soviet Civilians,1,8125
2126000,Soviet Civilians,1,8126
2127000,Soviet Civilians,1,8127
2128000,Soviet Civilians,1,8128
2129000,Soviet Civilians,1,8129
2130000,Soviet Civilians,1,8130
2131000,Soviet Civilians,1,8131
2132000,Soviet Civilians,1,8132
2133000,Soviet Civilians,1,8133
2134000,Soviet Civilians,1,8134
2135000,Soviet Civilians,1,8135
2136000,Soviet Civilians,1,8136
2137000,Soviet Civilians,1,8137
2138000,Soviet Civilians,1,8138
2139000,Soviet Civilians,1,8139
2140000,Soviet Civilians,1,8140
2141000,Soviet Civilians,1,8141
2142000,Soviet Civilians,1,8142
2143000,Soviet Civilians,1,8143
2144000,Soviet Civilians,1,8144
2145000,Soviet Civilians,1,8145
2146000,Soviet Civilians,1,8146
2147000,Soviet Civilians,1,8147
2148000,Soviet Civilians,1,8148
2149000,Soviet Civilians,1,8149
2150000,Soviet Civilians,1,8150
2151000,Soviet Civilians,1,8151
2152000,Soviet Civilians,1,8152
2153000,Soviet Civilians,1,8153
2154000,Soviet Civilians,1,8154
2155000,Soviet Civilians,1,8155
2156000,Soviet Civilians,1,8156
2157000,Soviet Civilians,1,8157
2158000,Soviet Civilians,1,8158
2159000,Soviet Civilians,1,8159
2160000,Soviet Civilians,1,8160
