Account Id,Amount,Billing Country,Billing State,Number of Open Opportunities,Covid Risk,Cose Date,CreatedDate (User.csv),Created Date,Expected Amount,Forecast Category,Id (Account.csv),Id (OpportunityHistory.csv),Id (OpportunityLineItem.csv),Id (OpportunityStage.csv),Id (User.csv),Id,Industry,Is Closed,Last Modified Date,Manager Id,Master Label,Name (Account.csv),Name (User.csv),Name,Number of Records,OpportunityId (OpportunityLineItem.csv),Opportunity Id,Owner Id,Segment,SortOrder (OpportunityStage.csv),Sort Order,StageName (OpportunityHistory.csv),Stage Name,System Modstamp,Type
0011I00000EmeQMQAZ,5000,Japan,Maryland,1,Safe,7/2/2018,12/28/2020 12:23:57 AM,12/28/2020 2:04:24 AM,0,Omitted,0011I00000EmeQMQAZ,0081I00000Y2kOFQAZ,00k1I00000QHAiSQAX,01J1I00000FZz8dUAD,0051I000001qQ7DQAU,0061I000007S2g5QAC,Communications,True,1/2/2021 10:37:21 AM,0051I000000KVf7QAG,Closed Lost,Quisque Ac Institute,Rachel Stark,Quisque Ac Institute 13,1,0061I000007S2g5QAC,0061I000007S2g5QAC,0051I000001qQ7DQAU,Enterprise,10,,Closed Lost,Closed Lost,12/28/2020 11:31:22 PM,
0011I00000EmeQLQAZ,120000,Japan,Tennessee,1,Safe,4/9/2020,12/28/2020 12:23:57 AM,12/28/2020 2:04:24 AM,0,Omitted,0011I00000EmeQLQAZ,0081I00000Y2kOLQAZ,00k1I00000QHAiYQAX,01J1I00000FZz8dUAD,0051I000001qQ7DQAU,0061I000007S2gBQAS,Communications,True,1/2/2021 10:37:21 AM,0051I000000KVf7QAG,Closed Lost,Ligula Aenean PC,Rachel Stark,Ligula Aenean PC 4,1,0061I000007S2gBQAS,0061I000007S2gBQAS,0051I000001qQ7DQAU,Enterprise,10,,Closed Lost,Closed Lost,12/28/2020 11:31:22 PM,
0011I00000EmeQLQAZ,100000,Japan,Tennessee,1,Safe,2/8/2020,12/28/2020 12:23:57 AM,12/28/2020 2:04:24 AM,0,Omitted,0011I00000EmeQLQAZ,0081I00000Y2kOMQAZ,00k1I00000QHAiZQAX,01J1I00000FZz8dUAD,0051I000001qQ7DQAU,0061I000007S2gCQAS,Communications,True,1/2/2021 10:37:21 AM,0051I000000KVf7QAG,Closed Lost,Ligula Aenean PC,Rachel Stark,Ligula Aenean PC 5,1,0061I000007S2gCQAS,0061I000007S2gCQAS,0051I000001qQ7DQAU,Enterprise,10,,Closed Lost,Closed Lost,12/28/2020 11:31:22 PM,
0011I00000EmeQLQAZ,10000,Japan,Tennessee,1,Safe,1/31/2018,12/28/2020 12:23:57 AM,12/28/2020 2:04:24 AM,0,Omitted,0011I00000EmeQLQAZ,0081I00000Y2kONQAZ,00k1I00000QHAiaQAH,01J1I00000FZz8dUAD,0051I000001qQ7DQAU,0061I000007S2gDQAS,Communications,True,1/2/2021 10:37:21 AM,0051I000000KVf7QAG,Closed Lost,Ligula Aenean PC,Rachel Stark,Ligula Aenean PC 6,1,0061I000007S2gDQAS,0061I000007S2gDQAS,0051I000001qQ7DQAU,Enterprise,10,,Closed Lost,Closed Lost,12/28/2020 11:31:22 PM,
0011I00000EmeQKQAZ,5000,Canada,Alberta,1,Safe,8/25/2019,12/28/2020 12:23:57 AM,12/28/2020 2:04:24 AM,0,Omitted,0011I00000EmeQKQAZ,0081I00000Y2kOPQAZ,00k1I00000QHAicQAH,01J1I00000FZz8dUAD,0051I000001qQ7DQAU,0061I000007S2gFQAS,Communications,True,1/2/2021 10:37:21 AM,0051I000000KVf7QAG,Closed Lost,Nunc Id Consulting,Rachel Stark,Nunc Id Consulting 8,1,0061I000007S2gFQAS,0061I000007S2gFQAS,0051I000001qQ7DQAU,Enterprise,10,,Closed Lost,Closed Lost,12/28/2020 11:31:22 PM,
0011I00000EmeQKQAZ,30000,Canada,Alberta,1,Safe,8/4/2018,12/28/2020 12:23:57 AM,12/28/2020 2:04:24 AM,0,Omitted,0011I00000EmeQKQAZ,0081I00000Y2kOQQAZ,00k1I00000QHAidQAH,01J1I00000FZz8dUAD,0051I000001qQ7DQAU,0061I000007S2gGQAS,Communications,True,1/2/2021 10:37:21 AM,0051I000000KVf7QAG,Closed Lost,Nunc Id Consulting,Rachel Stark,Nunc Id Consulting 9,1,0061I000007S2gGQAS,0061I000007S2gGQAS,0051I000001qQ7DQAU,Enterprise,10,,Closed Lost,Closed Lost,12/28/2020 11:31:22 PM,
0011I00000EmeQHQAZ,10000,Japan,Texas,1,At Risk,7/26/2018,12/28/2020 12:29:53 AM,12/28/2020 2:04:24 AM,0,Omitted,0011I00000EmeQHQAZ,0081I00000Y2i2uQAB,00k1I00000QHAirQAH,01J1I00000FZz8dUAD,0051I000001qQ7IQAU,0061I000007S2gUQAS,Construction,True,1/2/2021 10:37:21 AM,0051I000000KVf7QAG,Closed Lost,Dis Company,Sean Barton,Covid Dis Company 8,1,0061I000007S2gUQAS,0061I000007S2gUQAS,0051I000001qQ7IQAU,Commercial,10,,Closed Lost,Closed Lost,12/28/2020 11:31:22 PM,
0011I00000EmeQHQAZ,10000,Japan,Texas,1,At Risk,7/26/2018,12/28/2020 12:29:53 AM,12/28/2020 2:04:24 AM,0,Omitted,0011I00000EmeQHQAZ,0081I00000Y2kOdQAJ,00k1I00000QHAirQAH,01J1I00000FZz8dUAD,0051I000001qQ7IQAU,0061I000007S2gUQAS,Construction,True,1/2/2021 10:37:21 AM,0051I000000KVf7QAG,Closed Lost,Dis Company,Sean Barton,Covid Dis Company 8,1,0061I000007S2gUQAS,0061I000007S2gUQAS,0051I000001qQ7IQAU,Commercial,10,,Closed Lost,Closed Lost,12/28/2020 11:31:22 PM,
0011I00000EmeQHQAZ,30000,Japan,Texas,1,Safe,2/6/2018,12/28/2020 12:29:53 AM,12/28/2020 2:04:24 AM,0,Omitted,0011I00000EmeQHQAZ,0081I00000Y2i2xQAB,00k1I00000QHAiuQAH,01J1I00000FZz8dUAD,0051I000001qQ7IQAU,0061I000007S2gXQAS,Construction,True,1/2/2021 10:37:21 AM,0051I000000KVf7QAG,Closed Lost,Dis Company,Sean Barton,Dis Company 11,1,0061I000007S2gXQAS,0061I000007S2gXQAS,0051I000001qQ7IQAU,Commercial,10,,Closed Lost,Closed Lost,12/28/2020 11:31:22 PM,
0011I00000EmeQHQAZ,30000,Japan,Texas,1,Safe,2/6/2018,12/28/2020 12:29:53 AM,12/28/2020 2:04:24 AM,0,Omitted,0011I00000EmeQHQAZ,0081I00000Y2kOgQAJ,00k1I00000QHAiuQAH,01J1I00000FZz8dUAD,0051I000001qQ7IQAU,0061I000007S2gXQAS,Construction,True,1/2/2021 10:37:21 AM,0051I000000KVf7QAG,Closed Lost,Dis Company,Sean Barton,Dis Company 11,1,0061I000007S2gXQAS,0061I000007S2gXQAS,0051I000001qQ7IQAU,Commercial,10,,Closed Lost,Closed Lost,12/28/2020 11:31:22 PM,
0011I00000EmeQEQAZ,15000,United States,Florida,1,Safe,10/11/2018,12/28/2020 12:23:57 AM,12/28/2020 2:04:24 AM,0,Omitted,0011I00000EmeQEQAZ,0081I00000Y2i3AQAR,00k1I00000QHAj7QAH,01J1I00000FZz8dUAD,0051I000001qQ7DQAU,0061I000007S2gkQAC,Electronics,True,1/2/2021 10:37:21 AM,0051I000000KVf7QAG,Closed Lost,Dui PC,Rachel Stark,Dui PC 9,1,0061I000007S2gkQAC,0061I000007S2gkQAC,0051I000001qQ7DQAU,Enterprise,10,,Closed Lost,Closed Lost,12/28/2020 11:31:22 PM,
0011I00000EmeQEQAZ,15000,United States,Florida,1,Safe,10/11/2018,12/28/2020 12:23:57 AM,12/28/2020 2:04:24 AM,0,Omitted,0011I00000EmeQEQAZ,0081I00000Y2kOsQAJ,00k1I00000QHAj7QAH,01J1I00000FZz8dUAD,0051I000001qQ7DQAU,0061I000007S2gkQAC,Electronics,True,1/2/2021 10:37:21 AM,0051I000000KVf7QAG,Closed Lost,Dui PC,Rachel Stark,Dui PC 9,1,0061I000007S2gkQAC,0061I000007S2gkQAC,0051I000001qQ7DQAU,Enterprise,10,,Closed Lost,Closed Lost,12/28/2020 11:31:22 PM,
0011I00000EmeQCQAZ,20000,Japan,California,1,Safe,3/4/2019,12/28/2020 12:23:57 AM,12/28/2020 2:04:24 AM,0,Omitted,0011I00000EmeQCQAZ,0081I00000Y2i3IQAR,00k1I00000QHAjFQAX,01J1I00000FZz8dUAD,0051I000001qQ7DQAU,0061I000007S2gsQAC,Energy,True,1/2/2021 10:37:21 AM,0051I000000KVf7QAG,Closed Lost,Mauris Molestie Pharetra Company,Rachel Stark,Mauris Molestie Pharetra Company 2,1,0061I000007S2gsQAC,0061I000007S2gsQAC,0051I000001qQ7DQAU,Small Business,10,,Closed Lost,Closed Lost,12/28/2020 11:31:22 PM,
0011I00000EmeQCQAZ,20000,Japan,California,1,Safe,3/4/2019,12/28/2020 12:23:57 AM,12/28/2020 2:04:24 AM,0,Omitted,0011I00000EmeQCQAZ,0081I00000Y2kP0QAJ,00k1I00000QHAjFQAX,01J1I00000FZz8dUAD,0051I000001qQ7DQAU,0061I000007S2gsQAC,Energy,True,1/2/2021 10:37:21 AM,0051I000000KVf7QAG,Closed Lost,Mauris Molestie Pharetra Company,Rachel Stark,Mauris Molestie Pharetra Company 2,1,0061I000007S2gsQAC,0061I000007S2gsQAC,0051I000001qQ7DQAU,Small Business,10,,Closed Lost,Closed Lost,12/28/2020 11:31:22 PM,
0011I00000EmeQBQAZ,85000,Canada,New Brunswick,1,Safe,7/11/2020,12/28/2020 12:29:53 AM,12/28/2020 2:04:24 AM,0,Omitted,0011I00000EmeQBQAZ,0081I00000Y2i3NQAR,00k1I00000QHAjKQAX,01J1I00000FZz8dUAD,0051I000001qQ7IQAU,0061I000007S2gxQAC,Energy,True,1/2/2021 10:37:21 AM,0051I000000KVf7QAG,Closed Lost,Eu Eleifend PC,Sean Barton,Eu Eleifend PC 7,1,0061I000007S2gxQAC,0061I000007S2gxQAC,0051I000001qQ7IQAU,Enterprise,10,,Closed Lost,Closed Lost,12/28/2020 11:31:22 PM,
0011I00000EmeQBQAZ,85000,Canada,New Brunswick,1,Safe,7/11/2020,12/28/2020 12:29:53 AM,12/28/2020 2:04:24 AM,0,Omitted,0011I00000EmeQBQAZ,0081I00000Y2kP5QAJ,00k1I00000QHAjKQAX,01J1I00000FZz8dUAD,0051I000001qQ7IQAU,0061I000007S2gxQAC,Energy,True,1/2/2021 10:37:21 AM,0051I000000KVf7QAG,Closed Lost,Eu Eleifend PC,Sean Barton,Eu Eleifend PC 7,1,0061I000007S2gxQAC,0061I000007S2gxQAC,0051I000001qQ7IQAU,Enterprise,10,,Closed Lost,Closed Lost,12/28/2020 11:31:22 PM,
0011I00000EmeQAQAZ,10000,United States,Oregon,1,Safe,5/25/2020,12/28/2020 12:23:57 AM,12/28/2020 2:04:24 AM,0,Omitted,0011I00000EmeQAQAZ,0081I00000Y2i3UQAR,00k1I00000QHAjRQAX,01J1I00000FZz8dUAD,0051I000001qQ7DQAU,0061I000007S2h4QAC,Hospitality,True,1/2/2021 10:37:22 AM,0051I000000KVf7QAG,Closed Lost,Hendrerit Donec Corporation,Rachel Stark,Hendrerit Donec Corporation 14,1,0061I000007S2h4QAC,0061I000007S2h4QAC,0051I000001qQ7DQAU,Enterprise,10,,Closed Lost,Closed Lost,12/28/2020 11:31:22 PM,
0011I00000EmeQAQAZ,10000,United States,Oregon,1,Safe,5/25/2020,12/28/2020 12:23:57 AM,12/28/2020 2:04:24 AM,0,Omitted,0011I00000EmeQAQAZ,0081I00000Y2kPCQAZ,00k1I00000QHAjRQAX,01J1I00000FZz8dUAD,0051I000001qQ7DQAU,0061I000007S2h4QAC,Hospitality,True,1/2/2021 10:37:22 AM,0051I000000KVf7QAG,Closed Lost,Hendrerit Donec Corporation,Rachel Stark,Hendrerit Donec Corporation 14,1,0061I000007S2h4QAC,0061I000007S2h4QAC,0051I000001qQ7DQAU,Enterprise,10,,Closed Lost,Closed Lost,12/28/2020 11:31:22 PM,
0011I00000EmeQAQAZ,75000,United States,Oregon,1,Safe,5/12/2018,12/28/2020 12:23:57 AM,12/28/2020 2:04:24 AM,0,Omitted,0011I00000EmeQAQAZ,0081I00000Y2i3VQAR,00k1I00000QHAjSQAX,01J1I00000FZz8dUAD,0051I000001qQ7DQAU,0061I000007S2h5QAC,Hospitality,True,1/2/2021 10:37:22 AM,0051I000000KVf7QAG,Closed Lost,Hendrerit Donec Corporation,Rachel Stark,Hendrerit Donec Corporation 15,1,0061I000007S2h5QAC,0061I000007S2h5QAC,0051I000001qQ7DQAU,Enterprise,10,,Closed Lost,Closed Lost,12/28/2020 11:31:22 PM,
0011I00000EmeQAQAZ,75000,United States,Oregon,1,Safe,5/12/2018,12/28/2020 12:23:57 AM,12/28/2020 2:04:24 AM,0,Omitted,0011I00000EmeQAQAZ,0081I00000Y2kPDQAZ,00k1I00000QHAjSQAX,01J1I00000FZz8dUAD,0051I000001qQ7DQAU,0061I000007S2h5QAC,Hospitality,True,1/2/2021 10:37:22 AM,0051I000000KVf7QAG,Closed Lost,Hendrerit Donec Corporation,Rachel Stark,Hendrerit Donec Corporation 15,1,0061I000007S2h5QAC,0061I000007S2h5QAC,0051I000001qQ7DQAU,Enterprise,10,,Closed Lost,Closed Lost,12/28/2020 11:31:22 PM,
0011I00000EmeQ9QAJ,5000,Japan,Missouri,1,Safe,11/7/2019,12/28/2020 12:23:57 AM,12/28/2020 2:04:24 AM,0,Omitted,0011I00000EmeQ9QAJ,0081I00000Y2i3dQAB,00k1I00000QHAjaQAH,01J1I00000FZz8dUAD,0051I000001qQ7DQAU,0061I000007S2hDQAS,Telecommunications,True,1/2/2021 10:37:22 AM,0051I000000KVf7QAG,Closed Lost,Vestibulum Nec Foundation,Rachel Stark,Vestibulum Nec Foundation 8,1,0061I000007S2hDQAS,0061I000007S2hDQAS,0051I000001qQ7DQAU,Enterprise,10,,Closed Lost,Closed Lost,12/28/2020 11:31:22 PM,
0011I00000EmeQ9QAJ,5000,Japan,Missouri,1,Safe,11/7/2019,12/28/2020 12:23:57 AM,12/28/2020 2:04:24 AM,0,Omitted,0011I00000EmeQ9QAJ,0081I00000Y2kPLQAZ,00k1I00000QHAjaQAH,01J1I00000FZz8dUAD,0051I000001qQ7DQAU,0061I000007S2hDQAS,Telecommunications,True,1/2/2021 10:37:22 AM,0051I000000KVf7QAG,Closed Lost,Vestibulum Nec Foundation,Rachel Stark,Vestibulum Nec Foundation 8,1,0061I000007S2hDQAS,0061I000007S2hDQAS,0051I000001qQ7DQAU,Enterprise,10,,Closed Lost,Closed Lost,12/28/2020 11:31:22 PM,
0011I00000EmeQ7QAJ,50000,Canada,Ontario,1,At Risk,7/29/2018,12/28/2020 12:23:57 AM,12/28/2020 2:04:24 AM,0,Omitted,0011I00000EmeQ7QAJ,0081I00000Y2i3nQAB,00k1I00000QHAjkQAH,01J1I00000FZz8dUAD,0051I000001qQ7DQAU,0061I000007S2hNQAS,Transportation,True,1/2/2021 10:37:22 AM,0051I000000KVf7QAG,Closed Lost,Semper Tellus Limited,Rachel Stark,Covid Semper Tellus Limited 3,1,0061I000007S2hNQAS,0061I000007S2hNQAS,0051I000001qQ7DQAU,Enterprise,10,,Closed Lost,Closed Lost,12/28/2020 11:31:22 PM,
0011I00000EmeQ7QAJ,50000,Canada,Ontario,1,At Risk,7/29/2018,12/28/2020 12:23:57 AM,12/28/2020 2:04:24 AM,0,Omitted,0011I00000EmeQ7QAJ,0081I00000Y2kPVQAZ,00k1I00000QHAjkQAH,01J1I00000FZz8dUAD,0051I000001qQ7DQAU,0061I000007S2hNQAS,Transportation,True,1/2/2021 10:37:22 AM,0051I000000KVf7QAG,Closed Lost,Semper Tellus Limited,Rachel Stark,Covid Semper Tellus Limited 3,1,0061I000007S2hNQAS,0061I000007S2hNQAS,0051I000001qQ7DQAU,Enterprise,10,,Closed Lost,Closed Lost,12/28/2020 11:31:22 PM,
0011I00000EmeQ7QAJ,40000,Canada,Ontario,1,Safe,5/19/2018,12/28/2020 12:23:57 AM,12/28/2020 2:04:24 AM,0,Omitted,0011I00000EmeQ7QAJ,0081I00000Y2i3oQAB,00k1I00000QHAjlQAH,01J1I00000FZz8dUAD,0051I000001qQ7DQAU,0061I000007S2hOQAS,Transportation,True,1/2/2021 10:37:22 AM,0051I000000KVf7QAG,Closed Lost,Semper Tellus Limited,Rachel Stark,Semper Tellus Limited 4,1,0061I000007S2hOQAS,0061I000007S2hOQAS,0051I000001qQ7DQAU,Enterprise,10,,Closed Lost,Closed Lost,12/28/2020 11:31:22 PM,
0011I00000EmeQ7QAJ,40000,Canada,Ontario,1,Safe,5/19/2018,12/28/2020 12:23:57 AM,12/28/2020 2:04:24 AM,0,Omitted,0011I00000EmeQ7QAJ,0081I00000Y2kPWQAZ,00k1I00000QHAjlQAH,01J1I00000FZz8dUAD,0051I000001qQ7DQAU,0061I000007S2hOQAS,Transportation,True,1/2/2021 10:37:22 AM,0051I000000KVf7QAG,Closed Lost,Semper Tellus Limited,Rachel Stark,Semper Tellus Limited 4,1,0061I000007S2hOQAS,0061I000007S2hOQAS,0051I000001qQ7DQAU,Enterprise,10,,Closed Lost,Closed Lost,12/28/2020 11:31:22 PM,
0011I00000EmeQ5QAJ,50000,Mexico,Guerrero,1,Safe,11/28/2019,12/28/2020 12:29:53 AM,12/28/2020 2:04:26 AM,0,Omitted,0011I00000EmeQ5QAJ,0081I00000Y2i44QAB,00k1I00000QHAk1QAH,01J1I00000FZz8dUAD,0051I000001qQ7IQAU,0061I000007S2heQAC,Agriculture,True,1/2/2021 10:37:22 AM,0051I000000KVf7QAG,Closed Lost,Aliquam Erat Volutpat Limited,Sean Barton,Aliquam Erat Volutpat Limited 5,1,0061I000007S2heQAC,0061I000007S2heQAC,0051I000001qQ7IQAU,Enterprise,10,,Closed Lost,Closed Lost,12/28/2020 11:31:24 PM,
0011I00000EmeQ5QAJ,50000,Mexico,Guerrero,1,Safe,11/28/2019,12/28/2020 12:29:53 AM,12/28/2020 2:04:26 AM,0,Omitted,0011I00000EmeQ5QAJ,0081I00000Y2kPpQAJ,00k1I00000QHAk1QAH,01J1I00000FZz8dUAD,0051I000001qQ7IQAU,0061I000007S2heQAC,Agriculture,True,1/2/2021 10:37:22 AM,0051I000000KVf7QAG,Closed Lost,Aliquam Erat Volutpat Limited,Sean Barton,Aliquam Erat Volutpat Limited 5,1,0061I000007S2heQAC,0061I000007S2heQAC,0051I000001qQ7IQAU,Enterprise,10,,Closed Lost,Closed Lost,12/28/2020 11:31:24 PM,
0011I00000EmeQ4QAJ,40000,Japan,Texas,1,Safe,10/15/2019,12/28/2020 12:29:53 AM,12/28/2020 2:04:26 AM,0,Omitted,0011I00000EmeQ4QAJ,0081I00000Y2i45QAB,00k1I00000QHAk2QAH,01J1I00000FZz8dUAD,0051I000001qQ7IQAU,0061I000007S2hfQAC,Agriculture,True,1/2/2021 10:37:22 AM,0051I000000KVf7QAG,Closed Lost,Imperdiet Nec Leo Limited,Sean Barton,Imperdiet Nec Leo Limited 6,1,0061I000007S2hfQAC,0061I000007S2hfQAC,0051I000001qQ7IQAU,Enterprise,10,,Closed Lost,Closed Lost,12/28/2020 11:31:24 PM,
0011I00000EmeQ4QAJ,40000,Japan,Texas,1,Safe,10/15/2019,12/28/2020 12:29:53 AM,12/28/2020 2:04:26 AM,0,Omitted,0011I00000EmeQ4QAJ,0081I00000Y2kPqQAJ,00k1I00000QHAk2QAH,01J1I00000FZz8dUAD,0051I000001qQ7IQAU,0061I000007S2hfQAC,Agriculture,True,1/2/2021 10:37:22 AM,0051I000000KVf7QAG,Closed Lost,Imperdiet Nec Leo Limited,Sean Barton,Imperdiet Nec Leo Limited 6,1,0061I000007S2hfQAC,0061I000007S2hfQAC,0051I000001qQ7IQAU,Enterprise,10,,Closed Lost,Closed Lost,12/28/2020 11:31:24 PM,
0011I00000EmeQ4QAJ,15000,Japan,Texas,1,Safe,9/5/2019,12/28/2020 12:29:53 AM,12/28/2020 2:04:26 AM,0,Omitted,0011I00000EmeQ4QAJ,0081I00000Y2i46QAB,00k1I00000QHAk3QAH,01J1I00000FZz8dUAD,0051I000001qQ7IQAU,0061I000007S2hgQAC,Agriculture,True,1/2/2021 10:37:22 AM,0051I000000KVf7QAG,Closed Lost,Imperdiet Nec Leo Limited,Sean Barton,Imperdiet Nec Leo Limited 7,1,0061I000007S2hgQAC,0061I000007S2hgQAC,0051I000001qQ7IQAU,Enterprise,10,,Closed Lost,Closed Lost,12/28/2020 11:31:24 PM,
0011I00000EmeQ4QAJ,15000,Japan,Texas,1,Safe,9/5/2019,12/28/2020 12:29:53 AM,12/28/2020 2:04:26 AM,0,Omitted,0011I00000EmeQ4QAJ,0081I00000Y2kPrQAJ,00k1I00000QHAk3QAH,01J1I00000FZz8dUAD,0051I000001qQ7IQAU,0061I000007S2hgQAC,Agriculture,True,1/2/2021 10:37:22 AM,0051I000000KVf7QAG,Closed Lost,Imperdiet Nec Leo Limited,Sean Barton,Imperdiet Nec Leo Limited 7,1,0061I000007S2hgQAC,0061I000007S2hgQAC,0051I000001qQ7IQAU,Enterprise,10,,Closed Lost,Closed Lost,12/28/2020 11:31:24 PM,
0011I00000EmeQ3QAJ,35000,Australia,New South Wales,1,Safe,1/11/2019,12/28/2020 12:29:53 AM,12/28/2020 2:04:26 AM,0,Omitted,0011I00000EmeQ3QAJ,0081I00000Y2i4CQAR,00k1I00000QHAk9QAH,01J1I00000FZz8dUAD,0051I000001qQ7IQAU,0061I000007S2hmQAC,Apparel,True,1/2/2021 10:37:22 AM,0051I000000KVf7QAG,Closed Lost,Ac Mattis Foundation,Sean Barton,Ac Mattis Foundation 13,1,0061I000007S2hmQAC,0061I000007S2hmQAC,0051I000001qQ7IQAU,Commercial,10,,Closed Lost,Closed Lost,12/28/2020 11:31:24 PM,
0011I00000EmeQ3QAJ,35000,Australia,New South Wales,1,Safe,1/11/2019,12/28/2020 12:29:53 AM,12/28/2020 2:04:26 AM,0,Omitted,0011I00000EmeQ3QAJ,0081I00000Y2kPxQAJ,00k1I00000QHAk9QAH,01J1I00000FZz8dUAD,0051I000001qQ7IQAU,0061I000007S2hmQAC,Apparel,True,1/2/2021 10:37:22 AM,0051I000000KVf7QAG,Closed Lost,Ac Mattis Foundation,Sean Barton,Ac Mattis Foundation 13,1,0061I000007S2hmQAC,0061I000007S2hmQAC,0051I000001qQ7IQAU,Commercial,10,,Closed Lost,Closed Lost,12/28/2020 11:31:24 PM,
0011I00000EmeQ1QAJ,5000,Japan,Illinois,1,Safe,3/5/2020,12/28/2020 12:29:53 AM,12/28/2020 2:04:26 AM,0,Omitted,0011I00000EmeQ1QAJ,0081I00000Y2i4HQAR,00k1I00000QHAkEQAX,01J1I00000FZz8dUAD,0051I000001qQ7IQAU,0061I000007S2hrQAC,Banking,True,1/2/2021 10:37:22 AM,0051I000000KVf7QAG,Closed Lost,Suscipit Nonummy LLC,Sean Barton,Suscipit Nonummy LLC 3,1,0061I000007S2hrQAC,0061I000007S2hrQAC,0051I000001qQ7IQAU,Enterprise,10,,Closed Lost,Closed Lost,12/28/2020 11:31:24 PM,
0011I00000EmeQ1QAJ,5000,Japan,Illinois,1,Safe,3/5/2020,12/28/2020 12:29:53 AM,12/28/2020 2:04:26 AM,0,Omitted,0011I00000EmeQ1QAJ,0081I00000Y2kQ2QAJ,00k1I00000QHAkEQAX,01J1I00000FZz8dUAD,0051I000001qQ7IQAU,0061I000007S2hrQAC,Banking,True,1/2/2021 10:37:22 AM,0051I000000KVf7QAG,Closed Lost,Suscipit Nonummy LLC,Sean Barton,Suscipit Nonummy LLC 3,1,0061I000007S2hrQAC,0061I000007S2hrQAC,0051I000001qQ7IQAU,Enterprise,10,,Closed Lost,Closed Lost,12/28/2020 11:31:24 PM,
0011I00000EmeQ1QAJ,20000,Japan,Illinois,1,Safe,12/17/2019,12/28/2020 12:29:53 AM,12/28/2020 2:04:26 AM,0,Omitted,0011I00000EmeQ1QAJ,0081I00000Y2i4JQAR,00k1I00000QHAkGQAX,01J1I00000FZz8dUAD,0051I000001qQ7IQAU,0061I000007S2htQAC,Banking,True,1/2/2021 10:37:22 AM,0051I000000KVf7QAG,Closed Lost,Suscipit Nonummy LLC,Sean Barton,Suscipit Nonummy LLC 5,1,0061I000007S2htQAC,0061I000007S2htQAC,0051I000001qQ7IQAU,Enterprise,10,,Closed Lost,Closed Lost,12/28/2020 11:31:24 PM,
0011I00000EmeQ1QAJ,20000,Japan,Illinois,1,Safe,12/17/2019,12/28/2020 12:29:53 AM,12/28/2020 2:04:26 AM,0,Omitted,0011I00000EmeQ1QAJ,0081I00000Y2kQ4QAJ,00k1I00000QHAkGQAX,01J1I00000FZz8dUAD,0051I000001qQ7IQAU,0061I000007S2htQAC,Banking,True,1/2/2021 10:37:22 AM,0051I000000KVf7QAG,Closed Lost,Suscipit Nonummy LLC,Sean Barton,Suscipit Nonummy LLC 5,1,0061I000007S2htQAC,0061I000007S2htQAC,0051I000001qQ7IQAU,Enterprise,10,,Closed Lost,Closed Lost,12/28/2020 11:31:24 PM,
0011I00000EmeQ0QAJ,50000,Mexico,Chiapas,1,Safe,2/1/2018,12/28/2020 12:29:53 AM,12/28/2020 2:04:26 AM,0,Omitted,0011I00000EmeQ0QAJ,0081I00000Y2i4PQAR,00k1I00000QHAkMQAX,01J1I00000FZz8dUAD,0051I000001qQ7IQAU,0061I000007S2hzQAC,Banking,True,1/2/2021 10:37:22 AM,0051I000000KVf7QAG,Closed Lost,Euismod Industries,Sean Barton,Euismod Industries 11,1,0061I000007S2hzQAC,0061I000007S2hzQAC,0051I000001qQ7IQAU,Enterprise,10,,Closed Lost,Closed Lost,12/28/2020 11:31:24 PM,
0011I00000EmeQ0QAJ,50000,Mexico,Chiapas,1,Safe,2/1/2018,12/28/2020 12:29:53 AM,12/28/2020 2:04:26 AM,0,Omitted,0011I00000EmeQ0QAJ,0081I00000Y2kQ9QAJ,00k1I00000QHAkMQAX,01J1I00000FZz8dUAD,0051I000001qQ7IQAU,0061I000007S2hzQAC,Banking,True,1/2/2021 10:37:22 AM,0051I000000KVf7QAG,Closed Lost,Euismod Industries,Sean Barton,Euismod Industries 11,1,0061I000007S2hzQAC,0061I000007S2hzQAC,0051I000001qQ7IQAU,Enterprise,10,,Closed Lost,Closed Lost,12/28/2020 11:31:24 PM,
0011I00000EmePzQAJ,100000,United States,Alaska,1,Safe,9/4/2020,12/28/2020 12:23:57 AM,12/28/2020 2:04:26 AM,0,Omitted,0011I00000EmePzQAJ,0081I00000Y2i4TQAR,00k1I00000QHAkQQAX,01J1I00000FZz8dUAD,0051I000001qQ7DQAU,0061I000007S2i3QAC,Biotechnology,True,1/2/2021 10:37:22 AM,0051I000000KVf7QAG,Closed Lost,Laoreet Posuere Limited,Rachel Stark,Laoreet Posuere Limited 15,1,0061I000007S2i3QAC,0061I000007S2i3QAC,0051I000001qQ7DQAU,Commercial,10,,Closed Lost,Closed Lost,12/28/2020 11:31:24 PM,
0011I00000EmePzQAJ,100000,United States,Alaska,1,Safe,9/4/2020,12/28/2020 12:23:57 AM,12/28/2020 2:04:26 AM,0,Omitted,0011I00000EmePzQAJ,0081I00000Y2kQDQAZ,00k1I00000QHAkQQAX,01J1I00000FZz8dUAD,0051I000001qQ7DQAU,0061I000007S2i3QAC,Biotechnology,True,1/2/2021 10:37:22 AM,0051I000000KVf7QAG,Closed Lost,Laoreet Posuere Limited,Rachel Stark,Laoreet Posuere Limited 15,1,0061I000007S2i3QAC,0061I000007S2i3QAC,0051I000001qQ7DQAU,Commercial,10,,Closed Lost,Closed Lost,12/28/2020 11:31:24 PM,
